0,1,2,3,dGsolv_avg,5,6,7,8,9,10,11
O,Cc1cccc(C)c1,InChI=1/H2O/h1H2,"InChI=1/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",-0.775244444444444,0.0781960372839543,"[-0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.6055, -0.6381, -0.831, -0.7541, -0.7179, -0.6564, -0.8308, -0.7569, -0.7718, -0.8983, -0.7533, -0.7756, -0.6892, -0.6668, -0.6259]","["" 'Abraham Paper (A10)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A8)'"", "" 'FreeSolv (entry number=108)'"", "" 'CompSol Binary (entry number=62513)'"", "" 'CompSol Binary (entry number=62514)'"", "" 'CompSol Binary (entry number=62515)'"", "" 'CompSol Binary (entry number=62519)'"", "" 'CompSol Binary (entry number=62523)'"", "" 'CompSol Binary (entry number=62533)'"", "" 'CompSol Binary (entry number=62539)'"", "" 'CompSol Binary (entry number=62540)'"", "" 'CompSol Binary (entry number=62541)'"", "" 'CompSol Binary (entry number=62542)'"", "" 'CompSol Binary (entry number=62548)'"", "" 'CompSol Binary (entry number=62549)'"", "" 'CompSol Binary (entry number=62551)'"", "" 'CompSol Binary (entry number=62554)'"", "" 'CompSol Binary (entry number=62555)'""]",18.015,106.168,1,8
O,Cc1ccc(C)cc1,InChI=1/H2O/h1H2,"InChI=1/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",-0.749976923076923,0.0743526436739258,"[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8109, -0.7729, -0.8169, -0.7451, -0.7051, -0.7698, -0.6592, -0.7029, -0.6734, -0.6874, -0.7708, -0.6696, -0.5304, -0.585]","["" 'Abraham Paper (A10)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'FreeSolv (entry number=31)'"", "" 'CompSol Binary (entry number=62605)'"", "" 'CompSol Binary (entry number=62607)'"", "" 'CompSol Binary (entry number=62615)'"", "" 'CompSol Binary (entry number=62616)'"", "" 'CompSol Binary (entry number=62619)'"", "" 'CompSol Binary (entry number=62620)'"", "" 'CompSol Binary (entry number=62623)'"", "" 'CompSol Binary (entry number=62624)'"", "" 'CompSol Binary (entry number=62628)'"", "" 'CompSol Binary (entry number=62629)'"", "" 'CompSol Binary (entry number=62633)'"", "" 'CompSol Binary (entry number=62641)'"", "" 'CompSol Binary (entry number=62642)'"", "" 'CompSol Binary (entry number=62643)'""]",18.015,106.168,1,8
O,c1ccc2ccccc2c1,InChI=1/H2O/h1H2,InChI=1/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,-2.3697375,0.0396141842494579,"[-2.4, -2.4, -2.4, -2.4, -2.36, -2.36, -2.36, -2.36, -2.36, -2.36, -2.4, -2.4, -2.36, -2.36, -2.4, -2.2358]","["" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A8)'"", "" 'FreeSolv (entry number=226)'"", "" 'CompSol Binary (entry number=68223)'""]",18.015,128.174,1,10
O,c1ccc2cc3ccccc3cc2c1,InChI=1/H2O/h1H2,InChI=1/C14H10/c1-2-6-12-10-14-8-4-3-7-13(14)9-11(12)5-1/h1-10H,-4.12357142857143,0.033403837003114,"[-4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -4.13, -3.95]","["" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A26)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A8)'"", "" 'Abraham Paper (A9)'"", "" 'FreeSolv (entry number=240)'""]",18.015,178.234,1,14
O,CO,InChI=1/H2O/h1H2,"InChI=1/CH4O/c1-2/h2H,1H3",-5.08364561403509,0.0378038801970947,"[-5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.1, -5.0444, -5.0012, -5.1248, -4.9768, -5.0417, -5.0345, -5.0204, -5.0828, -5.0381, -5.0828, -5.0066, -5.0638, -5.0417, -5.0984, -4.9098]","["" 'Abraham Paper (A10)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A26)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A8)'"", "" 'Abraham Paper (A9)'"", "" 'FreeSolv (entry number=355)'"", "" 'CompSol Binary (entry number=67671)'"", "" 'CompSol Binary (entry number=67681)'"", "" 'CompSol Binary (entry number=67683)'"", "" 'CompSol Binary (entry number=67780)'"", "" 'CompSol Binary (entry number=67790)'"", "" 'CompSol Binary (entry number=67797)'"", "" 'CompSol Binary (entry number=67809)'"", "" 'CompSol Binary (entry number=67813)'"", "" 'CompSol Binary (entry number=67816)'"", "" 'CompSol Binary (entry number=67823)'"", "" 'CompSol Binary (entry number=67824)'"", "" 'CompSol Binary (entry number=67825)'"", "" 'CompSol Binary (entry number=67826)'"", "" 'CompSol Binary (entry number=67848)'"", "" 'CompSol Binary (entry number=67849)'""]",18.015,32.042,1,2
O,CCO,InChI=1/H2O/h1H2,"InChI=1/C2H6O/c1-2-3/h3H,2H2,1H3",-5.01118769230769,0.040081553431021,"[-5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.01, -5.0, -5.0746, -5.1422, -5.086, -4.9962, -5.0009, -5.0302, -4.9946, -5.0789, -4.9391, -5.042, -4.9551, -4.9987, -4.973, -4.9715, -5.0748, -4.8007, -5.0053, -5.1154, -4.998]","["" 'Abraham Paper (A10)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A16)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A26)'"", "" 'Abraham Paper (A26)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A8)'"", "" 'Abraham Paper (A9)'"", "" 'FreeSolv (entry number=430)'"", "" 'CompSol Binary (entry number=66669)'"", "" 'CompSol Binary (entry number=66671)'"", "" 'CompSol Binary (entry number=66686)'"", "" 'CompSol Binary (entry number=66759)'"", "" 'CompSol Binary (entry number=66765)'"", "" 'CompSol Binary (entry number=66766)'"", "" 'CompSol Binary (entry number=66777)'"", "" 'CompSol Binary (entry number=66778)'"", "" 'CompSol Binary (entry number=66781)'"", "" 'CompSol Binary (entry number=66784)'"", "" 'CompSol Binary (entry number=66787)'"", "" 'CompSol Binary (entry number=66793)'"", "" 'CompSol Binary (entry number=66810)'"", "" 'CompSol Binary (entry number=66811)'"", "" 'CompSol Binary (entry number=66820)'"", "" 'CompSol Binary (entry number=66821)'"", "" 'CompSol Binary (entry number=66822)'"", "" 'CompSol Binary (entry number=66829)'"", "" 'CompSol Binary (entry number=66830)'""]",18.015,46.069,1,3
O,CCCO,InChI=1/H2O/h1H2,"InChI=1/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",-4.87702765957447,0.0666922838438574,"[-4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.86, -4.85, -5.0773, -4.8278, -4.7911, -4.8405, -4.8405, -4.8597, -4.8422, -4.9642, -4.9383, -4.8624, -4.9383, -4.9803, -4.8621, -4.864, -4.8621, -4.8642, -4.8637, -5.2099, -4.796, -4.9257]","["" 'Abraham Paper (A10)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A16)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A26)'"", "" 'Abraham Paper (A27)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A8)'"", "" 'FreeSolv (entry number=620)'"", "" 'CompSol Binary (entry number=63238)'"", "" 'CompSol Binary (entry number=63271)'"", "" 'CompSol Binary (entry number=63276)'"", "" 'CompSol Binary (entry number=63281)'"", "" 'CompSol Binary (entry number=63283)'"", "" 'CompSol Binary (entry number=63284)'"", "" 'CompSol Binary (entry number=63289)'"", "" 'CompSol Binary (entry number=63290)'"", "" 'CompSol Binary (entry number=63293)'"", "" 'CompSol Binary (entry number=63306)'"", "" 'CompSol Binary (entry number=63310)'"", "" 'CompSol Binary (entry number=63313)'"", "" 'CompSol Binary (entry number=63318)'"", "" 'CompSol Binary (entry number=63319)'"", "" 'CompSol Binary (entry number=63320)'"", "" 'CompSol Binary (entry number=63321)'"", "" 'CompSol Binary (entry number=63322)'"", "" 'CompSol Binary (entry number=63329)'"", "" 'CompSol Binary (entry number=63330)'"", "" 'CompSol Binary (entry number=63333)'""]",18.015,60.096,1,4
O,CC(C)O,InChI=1/H2O/h1H2,"InChI=1/C3H8O/c1-3(2)4/h3-4H,1-2H3",-4.75615277777778,0.0662868157081663,"[-4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.75, -4.74, -5.0934, -4.8527, -4.7522, -4.763, -4.7641, -4.7238, -4.718, -4.7231, -4.5824, -4.7588]","["" 'Abraham Paper (A10)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A8)'"", "" 'FreeSolv (entry number=569)'"", "" 'CompSol Binary (entry number=64312)'"", "" 'CompSol Binary (entry number=64347)'"", "" 'CompSol Binary (entry number=64352)'"", "" 'CompSol Binary (entry number=64364)'"", "" 'CompSol Binary (entry number=64365)'"", "" 'CompSol Binary (entry number=64371)'"", "" 'CompSol Binary (entry number=64383)'"", "" 'CompSol Binary (entry number=64386)'"", "" 'CompSol Binary (entry number=64387)'"", "" 'CompSol Binary (entry number=64388)'""]",18.015,60.096,1,4
O,CCCCO,InChI=1/H2O/h1H2,"InChI=1/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",-4.72811891891892,0.0507560186170891,"[-4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.72, -4.8277, -4.8123, -4.7729, -4.7453, -4.4923, -4.7325, -4.7189, -4.7729, -4.749, -4.7089, -4.7188, -4.8501, -4.7588]","["" 'Abraham Paper (A10)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A27)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A8)'"", "" 'Abraham Paper (A9)'"", "" 'FreeSolv (entry number=218)'"", "" 'CompSol Binary (entry number=62716)'"", "" 'CompSol Binary (entry number=62728)'"", "" 'CompSol Binary (entry number=62729)'"", "" 'CompSol Binary (entry number=62732)'"", "" 'CompSol Binary (entry number=62746)'"", "" 'CompSol Binary (entry number=62751)'"", "" 'CompSol Binary (entry number=62752)'"", "" 'CompSol Binary (entry number=62765)'"", "" 'CompSol Binary (entry number=62771)'"", "" 'CompSol Binary (entry number=62772)'"", "" 'CompSol Binary (entry number=62773)'"", "" 'CompSol Binary (entry number=62776)'"", "" 'CompSol Binary (entry number=62787)'""]",18.015,74.123,1,5
O,CC(C)(C)O,InChI=1/H2O/h1H2,"InChI=1/C4H10O/c1-4(2,3)5/h5H,1-3H3",-4.48456666666667,0.0574824456295622,"[-4.47, -4.47, -4.47, -4.47, -4.47, -4.47, -4.47, -4.47, -4.47, -4.47, -4.47, -4.47, -4.5443, -4.6778, -4.4064]","["" 'Abraham Paper (A10)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A8)'"", "" 'FreeSolv (entry number=27)'"", "" 'CompSol Binary (entry number=64072)'"", "" 'CompSol Binary (entry number=64095)'"", "" 'CompSol Binary (entry number=64096)'""]",18.015,74.123,1,5
O,OC1CCCC1,InChI=1/H2O/h1H2,"InChI=1/C5H10O/c6-5-3-1-2-4-5/h5-6H,1-4H2",-5.49666666666667,0.00471404520791022,"[-5.5, -5.5, -5.49]","["" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A8)'"", "" 'FreeSolv (entry number=411)'""]",18.015,86.134,1,6
O,CCCCCO,InChI=1/H2O/h1H2,"InChI=1/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",-4.56223636363636,0.0247763550304529,"[-4.57, -4.57, -4.57, -4.57, -4.57, -4.57, -4.57, -4.57, -4.57, -4.57, -4.57, -4.57, -4.57, -4.57, -4.57, -4.57, -4.5321, -4.5291, -4.6229, -4.5473, -4.4872, -4.5306]","["" 'Abraham Paper (A10)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A16)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A8)'"", "" 'FreeSolv (entry number=573)'"", "" 'CompSol Binary (entry number=63172)'"", "" 'CompSol Binary (entry number=63173)'"", "" 'CompSol Binary (entry number=63185)'"", "" 'CompSol Binary (entry number=63188)'"", "" 'CompSol Binary (entry number=63189)'"", "" 'CompSol Binary (entry number=63193)'""]",18.015,88.15,1,6
O,Oc1ccccc1,InChI=1/H2O/h1H2,"InChI=1/C6H6O/c7-6-4-2-1-3-5-6/h1-5,7H",-6.61666666666667,0.00745355992499947,"[-6.62, -6.62, -6.62, -6.62, -6.62, -6.6]","["" 'Abraham Paper (A16)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A8)'"", "" 'FreeSolv (entry number=466)'""]",18.015,94.113,1,7
O,CCCCCCO,InChI=1/H2O/h1H2,"InChI=1/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",-4.40325,0.0856500389180687,"[-4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.4, -4.4261, -4.2602, -4.1712, -4.2388, -4.4549, -4.5529, -4.4006, -4.6233]","["" 'Abraham Paper (A10)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A16)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A8)'"", "" 'FreeSolv (entry number=205)'"", "" 'CompSol Binary (entry number=62992)'"", "" 'CompSol Binary (entry number=62993)'"", "" 'CompSol Binary (entry number=63007)'"", "" 'CompSol Binary (entry number=63009)'"", "" 'CompSol Binary (entry number=63010)'"", "" 'CompSol Binary (entry number=63014)'"", "" 'CompSol Binary (entry number=63020)'"", "" 'CompSol Binary (entry number=63027)'""]",18.015,102.177,1,7
O,Cc1ccccc1O,InChI=1/H2O/h1H2,"InChI=1/C7H8O/c1-6-4-2-3-5-7(6)8/h2-5,8H,1H3",-5.85094,0.0685589848232894,"[-5.88, -5.88, -5.88, -5.9, -5.7147]","["" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'FreeSolv (entry number=471)'"", "" 'CompSol Binary (entry number=64170)'""]",18.015,108.14,1,8
O,Cc1ccc(O)cc1,InChI=1/H2O/h1H2,"InChI=1/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3",-6.1375,0.0043301270189221,"[-6.14, -6.14, -6.14, -6.13]","["" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'FreeSolv (entry number=626)'""]",18.015,108.14,1,8
O,CCCCCCCO,InChI=1/H2O/h1H2,"InChI=1/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",-4.23944117647059,0.0805141716340052,"[-4.22, -4.22, -4.22, -4.22, -4.22, -4.22, -4.22, -4.22, -4.22, -4.21, -4.2478, -4.2138, -4.2255, -4.1451, -4.2058, -4.3011, -4.5414]","["" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A25)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A8)'"", "" 'FreeSolv (entry number=5)'"", "" 'CompSol Binary (entry number=62914)'"", "" 'CompSol Binary (entry number=62929)'"", "" 'CompSol Binary (entry number=62930)'"", "" 'CompSol Binary (entry number=62932)'"", "" 'CompSol Binary (entry number=62941)'"", "" 'CompSol Binary (entry number=62949)'"", "" 'CompSol Binary (entry number=62981)'""]",18.015,116.204,1,8
O,COC,InChI=1/H2O/h1H2,InChI=1/C2H6O/c1-3-2/h1-2H3,-1.91,0.0,"[-1.91, -1.91, -1.91, -1.91, -1.91, -1.91, -1.91]","["" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'FreeSolv (entry number=446)'""]",18.015,46.069,1,3
O,C1CCOC1,InChI=1/H2O/h1H2,InChI=1/C4H8O/c1-2-4-5-3-1/h1-4H2,-3.48807,0.0067552522775492,"[-3.48, -3.49, -3.49, -3.49, -3.49, -3.49, -3.49, -3.49, -3.49, -3.49, -3.49, -3.48, -3.48, -3.49, -3.49, -3.49, -3.49, -3.49, -3.49, -3.49, -3.49, -3.49, -3.49, -3.49, -3.49, -3.48, -3.47, -3.4729, -3.4895, -3.5097]","["" 'Abraham Paper (A11)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A20)'"", "" 'Abraham Paper (A3)'"", "" 'Abraham Paper (A4)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A5)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A6)'"", "" 'Abraham Paper (A9)'"", "" 'FreeSolv (entry number=494)'"", "" 'CompSol Binary (entry number=68981)'"", "" 'CompSol Binary (entry number=68984)'"", "" 'CompSol Binary (entry number=68989)'""]",18.015,72.107,1,5
